Timestamp	workload	stress	Marker
3.5357e+03	1.8201e+00	1.1042e+00	0.0000e+00	0.0000e+00
3.5358e+03	1.8189e+00	1.1045e+00	0.0000e+00	0.0000e+00
3.5359e+03	1.8177e+00	1.1048e+00	0.0000e+00	0.0000e+00
3.5360e+03	1.8163e+00	1.1052e+00	0.0000e+00	0.0000e+00
3.5361e+03	1.8151e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5362e+03	1.8138e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5363e+03	1.8125e+00	1.1055e+00	0.0000e+00	0.0000e+00
3.5363e+03	1.8106e+00	1.1055e+00	0.0000e+00	0.0000e+00
3.5365e+03	1.8088e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5366e+03	1.8070e+00	1.1051e+00	0.0000e+00	0.0000e+00
3.5367e+03	1.8056e+00	1.1051e+00	0.0000e+00	0.0000e+00
3.5368e+03	1.8044e+00	1.1051e+00	0.0000e+00	0.0000e+00
3.5369e+03	1.8034e+00	1.1051e+00	0.0000e+00	0.0000e+00
3.5370e+03	1.8021e+00	1.1048e+00	0.0000e+00	0.0000e+00
3.5371e+03	1.8010e+00	1.1047e+00	0.0000e+00	0.0000e+00
3.5372e+03	1.8001e+00	1.1045e+00	0.0000e+00	0.0000e+00
3.5373e+03	1.7994e+00	1.1044e+00	0.0000e+00	0.0000e+00
3.5373e+03	1.7987e+00	1.1041e+00	0.0000e+00	0.0000e+00
3.5375e+03	1.7982e+00	1.1035e+00	0.0000e+00	0.0000e+00
3.5376e+03	1.7977e+00	1.1027e+00	0.0000e+00	0.0000e+00
3.5377e+03	1.7975e+00	1.1020e+00	0.0000e+00	0.0000e+00
3.5378e+03	1.7971e+00	1.1014e+00	0.0000e+00	0.0000e+00
3.5378e+03	1.7973e+00	1.1007e+00	0.0000e+00	0.0000e+00
3.5380e+03	1.7976e+00	1.1001e+00	0.0000e+00	0.0000e+00
3.5381e+03	1.7984e+00	1.0994e+00	0.0000e+00	0.0000e+00
3.5382e+03	1.7998e+00	1.0989e+00	0.0000e+00	0.0000e+00
3.5383e+03	1.8017e+00	1.0985e+00	0.0000e+00	0.0000e+00
3.5383e+03	1.8032e+00	1.0982e+00	0.0000e+00	0.0000e+00
3.5385e+03	1.8048e+00	1.0977e+00	0.0000e+00	0.0000e+00
3.5386e+03	1.8064e+00	1.0974e+00	0.0000e+00	0.0000e+00
3.5386e+03	1.8082e+00	1.0972e+00	0.0000e+00	0.0000e+00
3.5388e+03	1.8106e+00	1.0970e+00	0.0000e+00	0.0000e+00
3.5389e+03	1.8130e+00	1.0968e+00	0.0000e+00	0.0000e+00
3.5390e+03	1.8161e+00	1.0966e+00	0.0000e+00	0.0000e+00
3.5391e+03	1.8194e+00	1.0965e+00	0.0000e+00	0.0000e+00
3.5392e+03	1.8219e+00	1.0965e+00	0.0000e+00	0.0000e+00
3.5393e+03	1.8247e+00	1.0967e+00	0.0000e+00	0.0000e+00
3.5393e+03	1.8280e+00	1.0970e+00	0.0000e+00	0.0000e+00
3.5394e+03	1.8283e+00	1.0971e+00	0.0000e+00	0.0000e+00
3.5395e+03	1.8318e+00	1.0977e+00	0.0000e+00	0.0000e+00
3.5396e+03	1.8350e+00	1.0980e+00	0.0000e+00	0.0000e+00
3.5397e+03	1.8380e+00	1.0982e+00	0.0000e+00	0.0000e+00
3.5399e+03	1.8412e+00	1.0988e+00	0.0000e+00	0.0000e+00
3.5400e+03	1.8440e+00	1.0994e+00	0.0000e+00	0.0000e+00
3.5401e+03	1.8468e+00	1.1002e+00	0.0000e+00	0.0000e+00
3.5402e+03	1.8494e+00	1.1007e+00	0.0000e+00	0.0000e+00
3.5403e+03	1.8526e+00	1.1012e+00	0.0000e+00	0.0000e+00
3.5404e+03	1.8560e+00	1.1018e+00	0.0000e+00	0.0000e+00
3.5405e+03	1.8595e+00	1.1024e+00	0.0000e+00	0.0000e+00
3.5406e+03	1.8627e+00	1.1030e+00	0.0000e+00	0.0000e+00
3.5406e+03	1.8656e+00	1.1033e+00	0.0000e+00	0.0000e+00
3.5408e+03	1.8686e+00	1.1036e+00	0.0000e+00	0.0000e+00
3.5409e+03	1.8720e+00	1.1040e+00	0.0000e+00	0.0000e+00
3.5410e+03	1.8752e+00	1.1045e+00	0.0000e+00	0.0000e+00
3.5411e+03	1.8786e+00	1.1051e+00	0.0000e+00	0.0000e+00
3.5412e+03	1.8813e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5412e+03	1.8840e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5414e+03	1.8866e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5415e+03	1.8893e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5415e+03	1.8915e+00	1.1055e+00	0.0000e+00	0.0000e+00
3.5416e+03	1.8940e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5418e+03	1.8965e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5419e+03	1.8990e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5420e+03	1.9011e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5420e+03	1.9031e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5421e+03	1.9044e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5423e+03	1.9054e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5424e+03	1.9059e+00	1.1053e+00	0.0000e+00	0.0000e+00
3.5425e+03	1.9070e+00	1.1054e+00	0.0000e+00	0.0000e+00
3.5425e+03	1.9080e+00	1.1055e+00	0.0000e+00	0.0000e+00
3.5426e+03	1.9088e+00	1.1057e+00	0.0000e+00	0.0000e+00
3.5428e+03	1.9082e+00	1.1058e+00	0.0000e+00	0.0000e+00
3.5429e+03	1.9086e+00	1.1060e+00	0.0000e+00	0.0000e+00
3.5430e+03	1.9086e+00	1.1062e+00	0.0000e+00	0.0000e+00
3.5431e+03	1.9090e+00	1.1065e+00	0.0000e+00	0.0000e+00
3.5431e+03	1.9099e+00	1.1069e+00	0.0000e+00	0.0000e+00
3.5433e+03	1.9105e+00	1.1074e+00	0.0000e+00	0.0000e+00
3.5434e+03	1.9114e+00	1.1078e+00	0.0000e+00	0.0000e+00
3.5435e+03	1.9124e+00	1.1082e+00	0.0000e+00	0.0000e+00
3.5436e+03	1.9133e+00	1.1086e+00	0.0000e+00	0.0000e+00
3.5436e+03	1.9142e+00	1.1093e+00	0.0000e+00	0.0000e+00
3.5437e+03	1.9142e+00	1.1098e+00	0.0000e+00	0.0000e+00
3.5439e+03	1.9141e+00	1.1102e+00	0.0000e+00	0.0000e+00
3.5440e+03	1.9140e+00	1.1106e+00	0.0000e+00	0.0000e+00
3.5440e+03	1.9157e+00	1.1110e+00	0.0000e+00	0.0000e+00
3.5441e+03	1.9179e+00	1.1116e+00	0.0000e+00	0.0000e+00
3.5442e+03	1.9203e+00	1.1121e+00	0.0000e+00	0.0000e+00
3.5444e+03	1.9228e+00	1.1128e+00	0.0000e+00	0.0000e+00
3.5445e+03	1.9255e+00	1.1135e+00	0.0000e+00	0.0000e+00
3.5446e+03	1.9281e+00	1.1142e+00	0.0000e+00	0.0000e+00
3.5447e+03	1.9304e+00	1.1148e+00	0.0000e+00	0.0000e+00
3.5448e+03	1.9322e+00	1.1152e+00	0.0000e+00	0.0000e+00
3.5449e+03	1.9346e+00	1.1154e+00	0.0000e+00	0.0000e+00
3.5450e+03	1.9370e+00	1.1156e+00	0.0000e+00	0.0000e+00
3.5451e+03	1.9397e+00	1.1158e+00	0.0000e+00	0.0000e+00
3.5451e+03	1.9430e+00	1.1161e+00	0.0000e+00	0.0000e+00
3.5453e+03	1.9463e+00	1.1163e+00	0.0000e+00	0.0000e+00
3.5454e+03	1.9497e+00	1.1166e+00	0.0000e+00	0.0000e+00
3.5455e+03	1.9526e+00	1.1171e+00	0.0000e+00	0.0000e+00
3.5456e+03	1.9551e+00	1.1174e+00	0.0000e+00	0.0000e+00
3.5456e+03	1.9578e+00	1.1176e+00	0.0000e+00	0.0000e+00
3.5458e+03	1.9599e+00	1.1177e+00	0.0000e+00	0.0000e+00
3.5458e+03	1.9619e+00	1.1178e+00	0.0000e+00	0.0000e+00
3.5459e+03	1.9646e+00	1.1179e+00	0.0000e+00	0.0000e+00
3.5460e+03	1.9671e+00	1.1179e+00	0.0000e+00	0.0000e+00
3.5461e+03	1.9695e+00	1.1178e+00	0.0000e+00	0.0000e+00
3.5463e+03	1.9716e+00	1.1174e+00	0.0000e+00	0.0000e+00
3.5464e+03	1.9737e+00	1.1169e+00	0.0000e+00	0.0000e+00
3.5465e+03	1.9751e+00	1.1164e+00	0.0000e+00	0.0000e+00
3.5466e+03	1.9756e+00	1.1163e+00	0.0000e+00	0.0000e+00
3.5466e+03	1.9759e+00	1.1163e+00	0.0000e+00	0.0000e+00
3.5468e+03	1.9770e+00	1.1162e+00	0.0000e+00	0.0000e+00
3.5469e+03	1.9779e+00	1.1162e+00	0.0000e+00	0.0000e+00
3.5470e+03	1.9790e+00	1.1162e+00	0.0000e+00	0.0000e+00
3.5470e+03	1.9794e+00	1.1161e+00	0.0000e+00	0.0000e+00
3.5472e+03	1.9799e+00	1.1159e+00	0.0000e+00	0.0000e+00
3.5473e+03	1.9802e+00	1.1155e+00	0.0000e+00	0.0000e+00
3.5473e+03	1.9802e+00	1.1150e+00	0.0000e+00	0.0000e+00
3.5475e+03	1.9808e+00	1.1146e+00	0.0000e+00	0.0000e+00
3.5475e+03	1.9816e+00	1.1143e+00	0.0000e+00	0.0000e+00
3.5477e+03	1.9828e+00	1.1141e+00	0.0000e+00	0.0000e+00
3.5478e+03	1.9840e+00	1.1138e+00	0.0000e+00	0.0000e+00
3.5478e+03	1.9851e+00	1.1136e+00	0.0000e+00	0.0000e+00
3.5480e+03	1.9859e+00	1.1134e+00	0.0000e+00	0.0000e+00
3.5481e+03	1.9863e+00	1.1134e+00	0.0000e+00	0.0000e+00
3.5482e+03	1.9874e+00	1.1135e+00	0.0000e+00	0.0000e+00
3.5482e+03	1.9889e+00	1.1136e+00	0.0000e+00	0.0000e+00
3.5483e+03	1.9907e+00	1.1139e+00	0.0000e+00	0.0000e+00
3.5485e+03	1.9927e+00	1.1141e+00	0.0000e+00	0.0000e+00
3.5485e+03	1.9950e+00	1.1144e+00	0.0000e+00	0.0000e+00
3.5486e+03	1.9976e+00	1.1147e+00	0.0000e+00	0.0000e+00
3.5488e+03	2.0003e+00	1.1147e+00	0.0000e+00	0.0000e+00
3.5488e+03	2.0029e+00	1.1148e+00	0.0000e+00	0.0000e+00
3.5489e+03	2.0055e+00	1.1149e+00	0.0000e+00	0.0000e+00
3.5491e+03	2.0082e+00	1.1151e+00	0.0000e+00	0.0000e+00
3.5492e+03	2.0107e+00	1.1154e+00	0.0000e+00	0.0000e+00
3.5493e+03	2.0133e+00	1.1158e+00	0.0000e+00	0.0000e+00
3.5493e+03	2.0160e+00	1.1163e+00	0.0000e+00	0.0000e+00
3.5494e+03	2.0188e+00	1.1168e+00	0.0000e+00	0.0000e+00
3.5496e+03	2.0220e+00	1.1173e+00	0.0000e+00	0.0000e+00
3.5497e+03	2.0235e+00	1.1174e+00	0.0000e+00	0.0000e+00
3.5498e+03	2.0261e+00	1.1180e+00	0.0000e+00	0.0000e+00
3.5499e+03	2.0288e+00	1.1184e+00	0.0000e+00	0.0000e+00
3.5499e+03	2.0310e+00	1.1187e+00	0.0000e+00	0.0000e+00
3.5501e+03	2.0330e+00	1.1191e+00	0.0000e+00	0.0000e+00
3.5502e+03	2.0350e+00	1.1195e+00	0.0000e+00	0.0000e+00
3.5503e+03	2.0372e+00	1.1200e+00	0.0000e+00	0.0000e+00
3.5504e+03	2.0390e+00	1.1205e+00	0.0000e+00	0.0000e+00
3.5505e+03	2.0406e+00	1.1210e+00	0.0000e+00	0.0000e+00
3.5506e+03	2.0418e+00	1.1214e+00	0.0000e+00	0.0000e+00
3.5507e+03	2.0427e+00	1.1220e+00	0.0000e+00	0.0000e+00
3.5508e+03	2.0436e+00	1.1226e+00	0.0000e+00	0.0000e+00
3.5509e+03	2.0437e+00	1.1230e+00	0.0000e+00	0.0000e+00
3.5509e+03	2.0439e+00	1.1236e+00	0.0000e+00	0.0000e+00
3.5511e+03	2.0443e+00	1.1243e+00	0.0000e+00	0.0000e+00
3.5512e+03	2.0441e+00	1.1250e+00	0.0000e+00	0.0000e+00
3.5513e+03	2.0443e+00	1.1256e+00	0.0000e+00	0.0000e+00
3.5513e+03	2.0439e+00	1.1260e+00	0.0000e+00	0.0000e+00
3.5514e+03	2.0432e+00	1.1267e+00	0.0000e+00	0.0000e+00
3.5515e+03	2.0419e+00	1.1273e+00	0.0000e+00	0.0000e+00
3.5517e+03	2.0405e+00	1.1280e+00	0.0000e+00	0.0000e+00
3.5518e+03	2.0391e+00	1.1289e+00	0.0000e+00	0.0000e+00
3.5519e+03	2.0379e+00	1.1298e+00	0.0000e+00	0.0000e+00
3.5520e+03	2.0368e+00	1.1308e+00	0.0000e+00	0.0000e+00
3.5520e+03	2.0355e+00	1.1318e+00	0.0000e+00	0.0000e+00
3.5522e+03	2.0337e+00	1.1325e+00	0.0000e+00	0.0000e+00
3.5523e+03	2.0318e+00	1.1334e+00	0.0000e+00	0.0000e+00
3.5523e+03	2.0300e+00	1.1343e+00	0.0000e+00	0.0000e+00
3.5524e+03	2.0281e+00	1.1352e+00	0.0000e+00	0.0000e+00
3.5526e+03	2.0255e+00	1.1360e+00	0.0000e+00	0.0000e+00
3.5527e+03	2.0227e+00	1.1369e+00	0.0000e+00	0.0000e+00
3.5528e+03	2.0206e+00	1.1378e+00	0.0000e+00	0.0000e+00
3.5529e+03	2.0192e+00	1.1388e+00	0.0000e+00	0.0000e+00
3.5529e+03	2.0177e+00	1.1397e+00	0.0000e+00	0.0000e+00
3.5530e+03	2.0160e+00	1.1406e+00	0.0000e+00	0.0000e+00
3.5531e+03	2.0138e+00	1.1415e+00	0.0000e+00	0.0000e+00
3.5532e+03	2.0114e+00	1.1424e+00	0.0000e+00	0.0000e+00
3.5533e+03	2.0093e+00	1.1433e+00	0.0000e+00	0.0000e+00
3.5535e+03	2.0067e+00	1.1440e+00	0.0000e+00	0.0000e+00
3.5536e+03	2.0041e+00	1.1448e+00	0.0000e+00	0.0000e+00
3.5537e+03	2.0017e+00	1.1457e+00	0.0000e+00	0.0000e+00
3.5537e+03	2.0001e+00	1.1465e+00	0.0000e+00	0.0000e+00
3.5538e+03	1.9985e+00	1.1474e+00	0.0000e+00	0.0000e+00
3.5540e+03	1.9981e+00	1.1482e+00	0.0000e+00	0.0000e+00
3.5540e+03	1.9972e+00	1.1492e+00	0.0000e+00	0.0000e+00
3.5542e+03	1.9966e+00	1.1505e+00	0.0000e+00	0.0000e+00
3.5543e+03	1.9960e+00	1.1516e+00	0.0000e+00	0.0000e+00
3.5544e+03	1.9949e+00	1.1524e+00	0.0000e+00	0.0000e+00
3.5545e+03	1.9941e+00	1.1535e+00	0.0000e+00	0.0000e+00
3.5546e+03	1.9941e+00	1.1546e+00	0.0000e+00	0.0000e+00
3.5546e+03	1.9943e+00	1.1557e+00	0.0000e+00	0.0000e+00
3.5547e+03	1.9949e+00	1.1567e+00	0.0000e+00	0.0000e+00
3.5549e+03	1.9956e+00	1.1580e+00	0.0000e+00	0.0000e+00
3.5550e+03	1.9963e+00	1.1590e+00	0.0000e+00	0.0000e+00
3.5551e+03	1.9973e+00	1.1603e+00	0.0000e+00	0.0000e+00
3.5552e+03	1.9987e+00	1.1615e+00	0.0000e+00	0.0000e+00
3.5553e+03	2.0004e+00	1.1626e+00	0.0000e+00	0.0000e+00
3.5554e+03	2.0026e+00	1.1638e+00	0.0000e+00	0.0000e+00
3.5555e+03	2.0045e+00	1.1649e+00	0.0000e+00	0.0000e+00
3.5556e+03	2.0067e+00	1.1660e+00	0.0000e+00	0.0000e+00
3.5556e+03	2.0088e+00	1.1669e+00	0.0000e+00	0.0000e+00
3.5558e+03	2.0105e+00	1.1679e+00	0.0000e+00	0.0000e+00
3.5558e+03	2.0122e+00	1.1685e+00	0.0000e+00	0.0000e+00
3.5560e+03	2.0140e+00	1.1691e+00	0.0000e+00	0.0000e+00
3.5560e+03	2.0158e+00	1.1696e+00	0.0000e+00	0.0000e+00
3.5561e+03	2.0179e+00	1.1699e+00	0.0000e+00	0.0000e+00
3.5563e+03	2.0204e+00	1.1705e+00	0.0000e+00	0.0000e+00
3.5564e+03	2.0232e+00	1.1712e+00	0.0000e+00	0.0000e+00
3.5565e+03	2.0257e+00	1.1716e+00	0.0000e+00	0.0000e+00
3.5566e+03	2.0283e+00	1.1717e+00	0.0000e+00	0.0000e+00
3.5567e+03	2.0304e+00	1.1718e+00	0.0000e+00	0.0000e+00
3.5568e+03	2.0319e+00	1.1715e+00	0.0000e+00	0.0000e+00
3.5569e+03	2.0330e+00	1.1712e+00	0.0000e+00	0.0000e+00
3.5570e+03	2.0350e+00	1.1709e+00	0.0000e+00	0.0000e+00
3.5571e+03	2.0368e+00	1.1705e+00	0.0000e+00	0.0000e+00
3.5572e+03	2.0387e+00	1.1699e+00	0.0000e+00	0.0000e+00
3.5572e+03	2.0404e+00	1.1694e+00	0.0000e+00	0.0000e+00
3.5573e+03	2.0426e+00	1.1688e+00	0.0000e+00	0.0000e+00
3.5575e+03	2.0451e+00	1.1681e+00	0.0000e+00	0.0000e+00
3.5576e+03	2.0472e+00	1.1674e+00	0.0000e+00	0.0000e+00
3.5577e+03	2.0488e+00	1.1666e+00	0.0000e+00	0.0000e+00
3.5577e+03	2.0511e+00	1.1658e+00	0.0000e+00	0.0000e+00
3.5579e+03	2.0531e+00	1.1651e+00	0.0000e+00	0.0000e+00
3.5580e+03	2.0550e+00	1.1642e+00	0.0000e+00	0.0000e+00
3.5581e+03	2.0571e+00	1.1634e+00	0.0000e+00	0.0000e+00
3.5581e+03	2.0590e+00	1.1626e+00	0.0000e+00	0.0000e+00
3.5582e+03	2.0607e+00	1.1616e+00	0.0000e+00	0.0000e+00
3.5584e+03	2.0624e+00	1.1608e+00	0.0000e+00	0.0000e+00
3.5585e+03	2.0635e+00	1.1601e+00	0.0000e+00	0.0000e+00
3.5586e+03	2.0646e+00	1.1594e+00	0.0000e+00	0.0000e+00
3.5587e+03	2.0656e+00	1.1588e+00	0.0000e+00	0.0000e+00
3.5587e+03	2.0661e+00	1.1581e+00	0.0000e+00	0.0000e+00
3.5588e+03	2.0665e+00	1.1573e+00	0.0000e+00	0.0000e+00
3.5590e+03	2.0667e+00	1.1567e+00	0.0000e+00	0.0000e+00
3.5591e+03	2.0671e+00	1.1562e+00	0.0000e+00	0.0000e+00
3.5592e+03	2.0675e+00	1.1556e+00	0.0000e+00	0.0000e+00
3.5592e+03	2.0679e+00	1.1552e+00	0.0000e+00	0.0000e+00
3.5594e+03	2.0678e+00	1.1549e+00	0.0000e+00	0.0000e+00
3.5595e+03	2.0675e+00	1.1545e+00	0.0000e+00	0.0000e+00
3.5596e+03	2.0673e+00	1.1543e+00	0.0000e+00	0.0000e+00
3.5597e+03	2.0670e+00	1.1541e+00	0.0000e+00	0.0000e+00
3.5597e+03	2.0663e+00	1.1540e+00	0.0000e+00	0.0000e+00
3.5599e+03	2.0656e+00	1.1536e+00	0.0000e+00	0.0000e+00
3.5600e+03	2.0643e+00	1.1537e+00	0.0000e+00	0.0000e+00
3.5601e+03	2.0633e+00	1.1539e+00	0.0000e+00	0.0000e+00
3.5602e+03	2.0628e+00	1.1539e+00	0.0000e+00	0.0000e+00
3.5602e+03	2.0619e+00	1.1540e+00	0.0000e+00	0.0000e+00
3.5603e+03	2.0605e+00	1.1539e+00	0.0000e+00	0.0000e+00
3.5605e+03	2.0590e+00	1.1538e+00	0.0000e+00	0.0000e+00
3.5606e+03	2.0584e+00	1.1537e+00	0.0000e+00	0.0000e+00
3.5607e+03	2.0578e+00	1.1537e+00	0.0000e+00	0.0000e+00
3.5607e+03	2.0565e+00	1.1542e+00	0.0000e+00	0.0000e+00
3.5609e+03	2.0552e+00	1.1547e+00	0.0000e+00	0.0000e+00
3.5610e+03	2.0533e+00	1.1551e+00	0.0000e+00	0.0000e+00
3.5611e+03	2.0511e+00	1.1556e+00	0.0000e+00	0.0000e+00
3.5612e+03	2.0481e+00	1.1561e+00	0.0000e+00	0.0000e+00
3.5612e+03	2.0450e+00	1.1566e+00	0.0000e+00	0.0000e+00
3.5613e+03	2.0419e+00	1.1571e+00	0.0000e+00	0.0000e+00
3.5614e+03	2.0388e+00	1.1576e+00	0.0000e+00	0.0000e+00
3.5615e+03	2.0358e+00	1.1584e+00	0.0000e+00	0.0000e+00
3.5617e+03	2.0338e+00	1.1593e+00	0.0000e+00	0.0000e+00
3.5617e+03	2.0311e+00	1.1601e+00	0.0000e+00	0.0000e+00
3.5618e+03	2.0285e+00	1.1609e+00	0.0000e+00	0.0000e+00
3.5620e+03	2.0254e+00	1.1616e+00	0.0000e+00	0.0000e+00
3.5621e+03	2.0222e+00	1.1623e+00	0.0000e+00	0.0000e+00
3.5622e+03	2.0188e+00	1.1631e+00	0.0000e+00	0.0000e+00
3.5623e+03	2.0153e+00	1.1638e+00	0.0000e+00	0.0000e+00
3.5624e+03	2.0121e+00	1.1647e+00	0.0000e+00	0.0000e+00
3.5625e+03	2.0089e+00	1.1657e+00	0.0000e+00	0.0000e+00
3.5626e+03	2.0060e+00	1.1667e+00	0.0000e+00	0.0000e+00
3.5627e+03	2.0033e+00	1.1675e+00	0.0000e+00	0.0000e+00
3.5628e+03	2.0006e+00	1.1683e+00	0.0000e+00	0.0000e+00
3.5629e+03	1.9976e+00	1.1691e+00	0.0000e+00	0.0000e+00
3.5630e+03	1.9949e+00	1.1700e+00	0.0000e+00	0.0000e+00
3.5630e+03	1.9923e+00	1.1709e+00	0.0000e+00	0.0000e+00
3.5632e+03	1.9895e+00	1.1716e+00	0.0000e+00	0.0000e+00
3.5633e+03	1.9870e+00	1.1721e+00	0.0000e+00	0.0000e+00
3.5633e+03	1.9848e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5635e+03	1.9826e+00	1.1728e+00	0.0000e+00	0.0000e+00
3.5636e+03	1.9806e+00	1.1727e+00	0.0000e+00	0.0000e+00
3.5637e+03	1.9777e+00	1.1726e+00	0.0000e+00	0.0000e+00
3.5638e+03	1.9755e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5639e+03	1.9735e+00	1.1724e+00	0.0000e+00	0.0000e+00
3.5640e+03	1.9718e+00	1.1724e+00	0.0000e+00	0.0000e+00
3.5641e+03	1.9701e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5642e+03	1.9684e+00	1.1726e+00	0.0000e+00	0.0000e+00
3.5643e+03	1.9663e+00	1.1725e+00	0.0000e+00	0.0000e+00
3.5644e+03	1.9648e+00	1.1723e+00	0.0000e+00	0.0000e+00
3.5645e+03	1.9631e+00	1.1719e+00	0.0000e+00	0.0000e+00
3.5646e+03	1.9613e+00	1.1713e+00	0.0000e+00	0.0000e+00
3.5647e+03	1.9598e+00	1.1707e+00	0.0000e+00	0.0000e+00
3.5648e+03	1.9589e+00	1.1699e+00	0.0000e+00	0.0000e+00
3.5649e+03	1.9582e+00	1.1692e+00	0.0000e+00	0.0000e+00
3.5650e+03	1.9571e+00	1.1683e+00	0.0000e+00	0.0000e+00
3.5651e+03	1.9561e+00	1.1676e+00	0.0000e+00	0.0000e+00
3.5652e+03	1.9550e+00	1.1671e+00	0.0000e+00	0.0000e+00
3.5653e+03	1.9538e+00	1.1668e+00	0.0000e+00	0.0000e+00
3.5654e+03	1.9525e+00	1.1665e+00	0.0000e+00	0.0000e+00
3.5655e+03	1.9509e+00	1.1662e+00	0.0000e+00	0.0000e+00
3.5656e+03	1.9493e+00	1.1658e+00	0.0000e+00	0.0000e+00
3.5657e+03	1.9475e+00	1.1654e+00	0.0000e+00	0.0000e+00
3.5658e+03	1.9459e+00	1.1650e+00	0.0000e+00	0.0000e+00
3.5659e+03	1.9441e+00	1.1646e+00	0.0000e+00	0.0000e+00
3.5660e+03	1.9428e+00	1.1642e+00	0.0000e+00	0.0000e+00
3.5661e+03	1.9411e+00	1.1638e+00	0.0000e+00	0.0000e+00
3.5662e+03	1.9397e+00	1.1635e+00	0.0000e+00	0.0000e+00
3.5663e+03	1.9381e+00	1.1634e+00	0.0000e+00	0.0000e+00
3.5664e+03	1.9367e+00	1.1633e+00	0.0000e+00	0.0000e+00
3.5665e+03	1.9346e+00	1.1632e+00	0.0000e+00	0.0000e+00
3.5666e+03	1.9329e+00	1.1633e+00	0.0000e+00	0.0000e+00
3.5667e+03	1.9312e+00	1.1632e+00	0.0000e+00	0.0000e+00
3.5668e+03	1.9295e+00	1.1633e+00	0.0000e+00	0.0000e+00
3.5669e+03	1.9274e+00	1.1633e+00	0.0000e+00	0.0000e+00
3.5670e+03	1.9262e+00	1.1636e+00	0.0000e+00	0.0000e+00
3.5671e+03	1.9254e+00	1.1639e+00	0.0000e+00	0.0000e+00
3.5672e+03	1.9251e+00	1.1643e+00	0.0000e+00	0.0000e+00
3.5673e+03	1.9249e+00	1.1647e+00	0.0000e+00	0.0000e+00
3.5674e+03	1.9248e+00	1.1652e+00	0.0000e+00	0.0000e+00
3.5675e+03	1.9245e+00	1.1659e+00	0.0000e+00	0.0000e+00
3.5676e+03	1.9242e+00	1.1666e+00	0.0000e+00	0.0000e+00
3.5677e+03	1.9239e+00	1.1672e+00	0.0000e+00	0.0000e+00
3.5678e+03	1.9239e+00	1.1678e+00	0.0000e+00	0.0000e+00
3.5679e+03	1.9238e+00	1.1685e+00	0.0000e+00	0.0000e+00
3.5680e+03	1.9239e+00	1.1693e+00	0.0000e+00	0.0000e+00
3.5681e+03	1.9238e+00	1.1702e+00	0.0000e+00	0.0000e+00
3.5682e+03	1.9235e+00	1.1709e+00	0.0000e+00	0.0000e+00
3.5683e+03	1.9236e+00	1.1716e+00	0.0000e+00	0.0000e+00
3.5684e+03	1.9240e+00	1.1723e+00	0.0000e+00	0.0000e+00
3.5685e+03	1.9242e+00	1.1733e+00	0.0000e+00	0.0000e+00
3.5686e+03	1.9241e+00	1.1743e+00	0.0000e+00	0.0000e+00
3.5687e+03	1.9238e+00	1.1752e+00	0.0000e+00	0.0000e+00
3.5688e+03	1.9232e+00	1.1760e+00	0.0000e+00	0.0000e+00
3.5689e+03	1.9222e+00	1.1770e+00	0.0000e+00	0.0000e+00
3.5690e+03	1.9204e+00	1.1778e+00	0.0000e+00	0.0000e+00
3.5691e+03	1.9186e+00	1.1785e+00	0.0000e+00	0.0000e+00
3.5692e+03	1.9176e+00	1.1789e+00	0.0000e+00	0.0000e+00
3.5693e+03	1.9166e+00	1.1791e+00	0.0000e+00	0.0000e+00
3.5694e+03	1.9150e+00	1.1791e+00	0.0000e+00	0.0000e+00
3.5695e+03	1.9160e+00	1.1794e+00	0.0000e+00	0.0000e+00
3.5696e+03	1.9141e+00	1.1796e+00	0.0000e+00	0.0000e+00
3.5697e+03	1.9120e+00	1.1800e+00	0.0000e+00	0.0000e+00
3.5698e+03	1.9102e+00	1.1804e+00	0.0000e+00	0.0000e+00
3.5699e+03	1.9084e+00	1.1807e+00	0.0000e+00	0.0000e+00
3.5700e+03	1.9068e+00	1.1809e+00	0.0000e+00	0.0000e+00
3.5701e+03	1.9052e+00	1.1810e+00	0.0000e+00	0.0000e+00
3.5702e+03	1.9033e+00	1.1811e+00	0.0000e+00	0.0000e+00
3.5703e+03	1.9009e+00	1.1811e+00	0.0000e+00	0.0000e+00
3.5704e+03	1.8985e+00	1.1810e+00	0.0000e+00	0.0000e+00
3.5705e+03	1.8964e+00	1.1809e+00	0.0000e+00	0.0000e+00
