Timestamp	workload	stress	Marker
4.6120e+03	2.0499e+00	1.2487e+00	0.0000e+00	0.0000e+00
4.6121e+03	2.0482e+00	1.2486e+00	0.0000e+00	0.0000e+00
4.6122e+03	2.0464e+00	1.2484e+00	0.0000e+00	0.0000e+00
4.6123e+03	2.0448e+00	1.2481e+00	0.0000e+00	0.0000e+00
4.6124e+03	2.0431e+00	1.2480e+00	0.0000e+00	0.0000e+00
4.6125e+03	2.0415e+00	1.2476e+00	0.0000e+00	0.0000e+00
4.6126e+03	2.0391e+00	1.2475e+00	0.0000e+00	0.0000e+00
4.6127e+03	2.0370e+00	1.2477e+00	0.0000e+00	0.0000e+00
4.6128e+03	2.0349e+00	1.2477e+00	0.0000e+00	0.0000e+00
4.6129e+03	2.0328e+00	1.2477e+00	0.0000e+00	0.0000e+00
4.6130e+03	2.0305e+00	1.2476e+00	0.0000e+00	0.0000e+00
4.6131e+03	2.0283e+00	1.2474e+00	0.0000e+00	0.0000e+00
4.6132e+03	2.0261e+00	1.2473e+00	0.0000e+00	0.0000e+00
4.6133e+03	2.0239e+00	1.2473e+00	0.0000e+00	0.0000e+00
4.6134e+03	2.0213e+00	1.2474e+00	0.0000e+00	0.0000e+00
4.6135e+03	2.0196e+00	1.2476e+00	0.0000e+00	0.0000e+00
4.6136e+03	2.0175e+00	1.2479e+00	0.0000e+00	0.0000e+00
4.6137e+03	2.0156e+00	1.2482e+00	0.0000e+00	0.0000e+00
4.6138e+03	2.0140e+00	1.2484e+00	0.0000e+00	0.0000e+00
4.6139e+03	2.0126e+00	1.2485e+00	0.0000e+00	0.0000e+00
4.6140e+03	2.0110e+00	1.2483e+00	0.0000e+00	0.0000e+00
4.6141e+03	2.0097e+00	1.2483e+00	0.0000e+00	0.0000e+00
4.6142e+03	2.0084e+00	1.2482e+00	0.0000e+00	0.0000e+00
4.6143e+03	2.0066e+00	1.2481e+00	0.0000e+00	0.0000e+00
4.6144e+03	2.0049e+00	1.2477e+00	0.0000e+00	0.0000e+00
4.6145e+03	2.0033e+00	1.2473e+00	0.0000e+00	0.0000e+00
4.6146e+03	2.0015e+00	1.2469e+00	0.0000e+00	0.0000e+00
4.6147e+03	2.0003e+00	1.2464e+00	0.0000e+00	0.0000e+00
4.6148e+03	1.9985e+00	1.2459e+00	0.0000e+00	0.0000e+00
4.6149e+03	1.9973e+00	1.2453e+00	0.0000e+00	0.0000e+00
4.6150e+03	1.9956e+00	1.2449e+00	0.0000e+00	0.0000e+00
4.6151e+03	1.9939e+00	1.2445e+00	0.0000e+00	0.0000e+00
4.6152e+03	1.9925e+00	1.2442e+00	0.0000e+00	0.0000e+00
4.6153e+03	1.9909e+00	1.2439e+00	0.0000e+00	0.0000e+00
4.6154e+03	1.9893e+00	1.2434e+00	0.0000e+00	0.0000e+00
4.6155e+03	1.9876e+00	1.2430e+00	0.0000e+00	0.0000e+00
4.6156e+03	1.9863e+00	1.2426e+00	0.0000e+00	0.0000e+00
4.6157e+03	1.9848e+00	1.2418e+00	0.0000e+00	0.0000e+00
4.6158e+03	1.9829e+00	1.2412e+00	0.0000e+00	0.0000e+00
4.6159e+03	1.9811e+00	1.2407e+00	0.0000e+00	0.0000e+00
4.6160e+03	1.9787e+00	1.2402e+00	0.0000e+00	0.0000e+00
4.6161e+03	1.9770e+00	1.2400e+00	0.0000e+00	0.0000e+00
4.6162e+03	1.9759e+00	1.2398e+00	0.0000e+00	0.0000e+00
4.6163e+03	1.9745e+00	1.2398e+00	0.0000e+00	0.0000e+00
4.6164e+03	1.9748e+00	1.2401e+00	0.0000e+00	0.0000e+00
4.6165e+03	1.9748e+00	1.2404e+00	0.0000e+00	0.0000e+00
4.6166e+03	1.9739e+00	1.2405e+00	0.0000e+00	0.0000e+00
4.6167e+03	1.9726e+00	1.2405e+00	0.0000e+00	0.0000e+00
4.6168e+03	1.9711e+00	1.2407e+00	0.0000e+00	0.0000e+00
4.6169e+03	1.9696e+00	1.2410e+00	0.0000e+00	0.0000e+00
4.6170e+03	1.9686e+00	1.2412e+00	0.0000e+00	0.0000e+00
4.6171e+03	1.9676e+00	1.2413e+00	0.0000e+00	0.0000e+00
4.6172e+03	1.9664e+00	1.2415e+00	0.0000e+00	0.0000e+00
4.6173e+03	1.9656e+00	1.2415e+00	0.0000e+00	0.0000e+00
4.6174e+03	1.9644e+00	1.2414e+00	0.0000e+00	0.0000e+00
4.6175e+03	1.9625e+00	1.2413e+00	0.0000e+00	0.0000e+00
4.6176e+03	1.9601e+00	1.2412e+00	0.0000e+00	0.0000e+00
4.6177e+03	1.9579e+00	1.2413e+00	0.0000e+00	0.0000e+00
4.6178e+03	1.9563e+00	1.2415e+00	0.0000e+00	0.0000e+00
4.6179e+03	1.9553e+00	1.2415e+00	0.0000e+00	0.0000e+00
4.6180e+03	1.9537e+00	1.2413e+00	0.0000e+00	0.0000e+00
4.6181e+03	1.9521e+00	1.2409e+00	0.0000e+00	0.0000e+00
4.6182e+03	1.9503e+00	1.2402e+00	0.0000e+00	0.0000e+00
4.6183e+03	1.9479e+00	1.2393e+00	0.0000e+00	0.0000e+00
4.6184e+03	1.9458e+00	1.2385e+00	0.0000e+00	0.0000e+00
4.6185e+03	1.9431e+00	1.2375e+00	0.0000e+00	0.0000e+00
4.6186e+03	1.9408e+00	1.2364e+00	0.0000e+00	0.0000e+00
4.6187e+03	1.9388e+00	1.2354e+00	0.0000e+00	0.0000e+00
4.6188e+03	1.9369e+00	1.2343e+00	0.0000e+00	0.0000e+00
4.6189e+03	1.9353e+00	1.2332e+00	0.0000e+00	0.0000e+00
4.6190e+03	1.9347e+00	1.2329e+00	0.0000e+00	0.0000e+00
4.6191e+03	1.9340e+00	1.2326e+00	0.0000e+00	0.0000e+00
4.6192e+03	1.9314e+00	1.2313e+00	0.0000e+00	0.0000e+00
4.6193e+03	1.9292e+00	1.2299e+00	0.0000e+00	0.0000e+00
4.6194e+03	1.9270e+00	1.2286e+00	0.0000e+00	0.0000e+00
4.6195e+03	1.9263e+00	1.2280e+00	0.0000e+00	0.0000e+00
4.6196e+03	1.9244e+00	1.2264e+00	0.0000e+00	0.0000e+00
4.6197e+03	1.9229e+00	1.2245e+00	0.0000e+00	0.0000e+00
4.6198e+03	1.9213e+00	1.2227e+00	0.0000e+00	0.0000e+00
4.6199e+03	1.9193e+00	1.2211e+00	0.0000e+00	0.0000e+00
4.6200e+03	1.9168e+00	1.2195e+00	0.0000e+00	0.0000e+00
4.6201e+03	1.9148e+00	1.2180e+00	0.0000e+00	0.0000e+00
4.6202e+03	1.9133e+00	1.2166e+00	0.0000e+00	0.0000e+00
4.6203e+03	1.9120e+00	1.2151e+00	0.0000e+00	0.0000e+00
4.6204e+03	1.9111e+00	1.2137e+00	0.0000e+00	0.0000e+00
4.6205e+03	1.9105e+00	1.2123e+00	0.0000e+00	0.0000e+00
4.6206e+03	1.9100e+00	1.2109e+00	0.0000e+00	0.0000e+00
4.6207e+03	1.9087e+00	1.2094e+00	0.0000e+00	0.0000e+00
4.6208e+03	1.9076e+00	1.2079e+00	0.0000e+00	0.0000e+00
4.6209e+03	1.9063e+00	1.2066e+00	0.0000e+00	0.0000e+00
4.6210e+03	1.9056e+00	1.2051e+00	0.0000e+00	0.0000e+00
4.6211e+03	1.9055e+00	1.2037e+00	0.0000e+00	0.0000e+00
4.6212e+03	1.9057e+00	1.2024e+00	0.0000e+00	0.0000e+00
4.6213e+03	1.9056e+00	1.2013e+00	0.0000e+00	0.0000e+00
4.6214e+03	1.9061e+00	1.2001e+00	0.0000e+00	0.0000e+00
4.6215e+03	1.9065e+00	1.1992e+00	0.0000e+00	0.0000e+00
4.6216e+03	1.9071e+00	1.1982e+00	0.0000e+00	0.0000e+00
4.6217e+03	1.9077e+00	1.1972e+00	0.0000e+00	0.0000e+00
4.6218e+03	1.9086e+00	1.1962e+00	0.0000e+00	0.0000e+00
4.6219e+03	1.9091e+00	1.1950e+00	0.0000e+00	0.0000e+00
4.6220e+03	1.9098e+00	1.1940e+00	0.0000e+00	0.0000e+00
4.6221e+03	1.9098e+00	1.1938e+00	0.0000e+00	0.0000e+00
4.6222e+03	1.9104e+00	1.1929e+00	0.0000e+00	0.0000e+00
4.6223e+03	1.9102e+00	1.1922e+00	0.0000e+00	0.0000e+00
4.6224e+03	1.9099e+00	1.1916e+00	0.0000e+00	0.0000e+00
4.6225e+03	1.9097e+00	1.1911e+00	0.0000e+00	0.0000e+00
4.6226e+03	1.9092e+00	1.1910e+00	0.0000e+00	0.0000e+00
4.6227e+03	1.9091e+00	1.1904e+00	0.0000e+00	0.0000e+00
4.6228e+03	1.9091e+00	1.1898e+00	0.0000e+00	0.0000e+00
4.6229e+03	1.9092e+00	1.1892e+00	0.0000e+00	0.0000e+00
4.6230e+03	1.9093e+00	1.1886e+00	0.0000e+00	0.0000e+00
4.6231e+03	1.9088e+00	1.1879e+00	0.0000e+00	0.0000e+00
4.6232e+03	1.9075e+00	1.1872e+00	0.0000e+00	0.0000e+00
4.6233e+03	1.9062e+00	1.1866e+00	0.0000e+00	0.0000e+00
4.6234e+03	1.9056e+00	1.1869e+00	0.0000e+00	0.0000e+00
4.6235e+03	1.9037e+00	1.1861e+00	0.0000e+00	0.0000e+00
4.6236e+03	1.9019e+00	1.1855e+00	0.0000e+00	0.0000e+00
4.6237e+03	1.9007e+00	1.1848e+00	0.0000e+00	0.0000e+00
4.6238e+03	1.8997e+00	1.1842e+00	0.0000e+00	0.0000e+00
4.6239e+03	1.8988e+00	1.1836e+00	0.0000e+00	0.0000e+00
4.6240e+03	1.8979e+00	1.1829e+00	0.0000e+00	0.0000e+00
4.6241e+03	1.8966e+00	1.1821e+00	0.0000e+00	0.0000e+00
4.6242e+03	1.8955e+00	1.1813e+00	0.0000e+00	0.0000e+00
4.6243e+03	1.8946e+00	1.1804e+00	0.0000e+00	0.0000e+00
4.6244e+03	1.8938e+00	1.1795e+00	0.0000e+00	0.0000e+00
4.6245e+03	1.8934e+00	1.1785e+00	0.0000e+00	0.0000e+00
4.6246e+03	1.8931e+00	1.1776e+00	0.0000e+00	0.0000e+00
4.6247e+03	1.8928e+00	1.1768e+00	0.0000e+00	0.0000e+00
4.6248e+03	1.8927e+00	1.1760e+00	0.0000e+00	0.0000e+00
4.6249e+03	1.8921e+00	1.1753e+00	0.0000e+00	0.0000e+00
4.6250e+03	1.8913e+00	1.1744e+00	0.0000e+00	0.0000e+00
4.6251e+03	1.8904e+00	1.1734e+00	0.0000e+00	0.0000e+00
4.6252e+03	1.8903e+00	1.1725e+00	0.0000e+00	0.0000e+00
4.6253e+03	1.8902e+00	1.1716e+00	0.0000e+00	0.0000e+00
4.6254e+03	1.8903e+00	1.1708e+00	0.0000e+00	0.0000e+00
4.6255e+03	1.8905e+00	1.1701e+00	0.0000e+00	0.0000e+00
4.6256e+03	1.8909e+00	1.1698e+00	0.0000e+00	0.0000e+00
4.6257e+03	1.8896e+00	1.1692e+00	0.0000e+00	0.0000e+00
4.6258e+03	1.8887e+00	1.1687e+00	0.0000e+00	0.0000e+00
4.6259e+03	1.8882e+00	1.1683e+00	0.0000e+00	0.0000e+00
4.6260e+03	1.8880e+00	1.1677e+00	0.0000e+00	0.0000e+00
4.6261e+03	1.8876e+00	1.1673e+00	0.0000e+00	0.0000e+00
4.6262e+03	1.8878e+00	1.1667e+00	0.0000e+00	0.0000e+00
4.6263e+03	1.8878e+00	1.1662e+00	0.0000e+00	0.0000e+00
4.6264e+03	1.8883e+00	1.1660e+00	0.0000e+00	0.0000e+00
4.6265e+03	1.8890e+00	1.1656e+00	0.0000e+00	0.0000e+00
4.6266e+03	1.8885e+00	1.1654e+00	0.0000e+00	0.0000e+00
4.6267e+03	1.8883e+00	1.1651e+00	0.0000e+00	0.0000e+00
4.6268e+03	1.8882e+00	1.1647e+00	0.0000e+00	0.0000e+00
4.6269e+03	1.8877e+00	1.1642e+00	0.0000e+00	0.0000e+00
4.6270e+03	1.8872e+00	1.1639e+00	0.0000e+00	0.0000e+00
4.6271e+03	1.8867e+00	1.1636e+00	0.0000e+00	0.0000e+00
4.6272e+03	1.8863e+00	1.1632e+00	0.0000e+00	0.0000e+00
4.6273e+03	1.8856e+00	1.1628e+00	0.0000e+00	0.0000e+00
4.6274e+03	1.8846e+00	1.1623e+00	0.0000e+00	0.0000e+00
4.6275e+03	1.8836e+00	1.1617e+00	0.0000e+00	0.0000e+00
4.6276e+03	1.8827e+00	1.1612e+00	0.0000e+00	0.0000e+00
4.6277e+03	1.8818e+00	1.1606e+00	0.0000e+00	0.0000e+00
4.6278e+03	1.8811e+00	1.1600e+00	0.0000e+00	0.0000e+00
4.6279e+03	1.8801e+00	1.1595e+00	0.0000e+00	0.0000e+00
4.6280e+03	1.8791e+00	1.1590e+00	0.0000e+00	0.0000e+00
4.6281e+03	1.8778e+00	1.1586e+00	0.0000e+00	0.0000e+00
4.6282e+03	1.8770e+00	1.1582e+00	0.0000e+00	0.0000e+00
4.6283e+03	1.8761e+00	1.1579e+00	0.0000e+00	0.0000e+00
4.6284e+03	1.8750e+00	1.1576e+00	0.0000e+00	0.0000e+00
4.6285e+03	1.8737e+00	1.1573e+00	0.0000e+00	0.0000e+00
4.6286e+03	1.8724e+00	1.1569e+00	0.0000e+00	0.0000e+00
4.6287e+03	1.8712e+00	1.1564e+00	0.0000e+00	0.0000e+00
4.6288e+03	1.8705e+00	1.1561e+00	0.0000e+00	0.0000e+00
4.6289e+03	1.8699e+00	1.1559e+00	0.0000e+00	0.0000e+00
4.6290e+03	1.8703e+00	1.1557e+00	0.0000e+00	0.0000e+00
4.6291e+03	1.8703e+00	1.1557e+00	0.0000e+00	0.0000e+00
4.6292e+03	1.8706e+00	1.1559e+00	0.0000e+00	0.0000e+00
4.6293e+03	1.8712e+00	1.1564e+00	0.0000e+00	0.0000e+00
4.6294e+03	1.8717e+00	1.1570e+00	0.0000e+00	0.0000e+00
4.6295e+03	1.8718e+00	1.1573e+00	0.0000e+00	0.0000e+00
4.6296e+03	1.8716e+00	1.1577e+00	0.0000e+00	0.0000e+00
4.6297e+03	1.8711e+00	1.1580e+00	0.0000e+00	0.0000e+00
4.6298e+03	1.8714e+00	1.1584e+00	0.0000e+00	0.0000e+00
4.6299e+03	1.8716e+00	1.1591e+00	0.0000e+00	0.0000e+00
4.6300e+03	1.8717e+00	1.1597e+00	0.0000e+00	0.0000e+00
4.6301e+03	1.8714e+00	1.1603e+00	0.0000e+00	0.0000e+00
4.6302e+03	1.8711e+00	1.1608e+00	0.0000e+00	0.0000e+00
4.6303e+03	1.8713e+00	1.1613e+00	0.0000e+00	0.0000e+00
4.6304e+03	1.8714e+00	1.1619e+00	0.0000e+00	0.0000e+00
4.6305e+03	1.8715e+00	1.1624e+00	0.0000e+00	0.0000e+00
4.6306e+03	1.8710e+00	1.1631e+00	0.0000e+00	0.0000e+00
4.6307e+03	1.8698e+00	1.1639e+00	0.0000e+00	0.0000e+00
4.6308e+03	1.8685e+00	1.1649e+00	0.0000e+00	0.0000e+00
4.6309e+03	1.8670e+00	1.1660e+00	0.0000e+00	0.0000e+00
4.6310e+03	1.8652e+00	1.1670e+00	0.0000e+00	0.0000e+00
4.6311e+03	1.8633e+00	1.1679e+00	0.0000e+00	0.0000e+00
4.6312e+03	1.8613e+00	1.1688e+00	0.0000e+00	0.0000e+00
4.6313e+03	1.8589e+00	1.1696e+00	0.0000e+00	0.0000e+00
4.6314e+03	1.8571e+00	1.1703e+00	0.0000e+00	0.0000e+00
4.6315e+03	1.8556e+00	1.1711e+00	0.0000e+00	0.0000e+00
4.6316e+03	1.8538e+00	1.1720e+00	0.0000e+00	0.0000e+00
4.6317e+03	1.8522e+00	1.1730e+00	0.0000e+00	0.0000e+00
4.6318e+03	1.8505e+00	1.1741e+00	0.0000e+00	0.0000e+00
4.6319e+03	1.8489e+00	1.1750e+00	0.0000e+00	0.0000e+00
4.6320e+03	1.8475e+00	1.1762e+00	0.0000e+00	0.0000e+00
4.6321e+03	1.8463e+00	1.1770e+00	0.0000e+00	0.0000e+00
4.6322e+03	1.8443e+00	1.1783e+00	0.0000e+00	0.0000e+00
4.6323e+03	1.8421e+00	1.1796e+00	0.0000e+00	0.0000e+00
4.6324e+03	1.8399e+00	1.1808e+00	0.0000e+00	0.0000e+00
4.6325e+03	1.8382e+00	1.1822e+00	0.0000e+00	0.0000e+00
4.6326e+03	1.8367e+00	1.1835e+00	0.0000e+00	0.0000e+00
4.6327e+03	1.8353e+00	1.1848e+00	0.0000e+00	0.0000e+00
4.6328e+03	1.8338e+00	1.1859e+00	0.0000e+00	0.0000e+00
4.6329e+03	1.8324e+00	1.1870e+00	0.0000e+00	0.0000e+00
4.6330e+03	1.8320e+00	1.1877e+00	0.0000e+00	0.0000e+00
4.6331e+03	1.8307e+00	1.1889e+00	0.0000e+00	0.0000e+00
4.6332e+03	1.8291e+00	1.1901e+00	0.0000e+00	0.0000e+00
4.6333e+03	1.8277e+00	1.1913e+00	0.0000e+00	0.0000e+00
4.6334e+03	1.8262e+00	1.1926e+00	0.0000e+00	0.0000e+00
4.6335e+03	1.8252e+00	1.1939e+00	0.0000e+00	0.0000e+00
4.6336e+03	1.8240e+00	1.1953e+00	0.0000e+00	0.0000e+00
4.6337e+03	1.8228e+00	1.1966e+00	0.0000e+00	0.0000e+00
4.6338e+03	1.8220e+00	1.1978e+00	0.0000e+00	0.0000e+00
4.6339e+03	1.8213e+00	1.1989e+00	0.0000e+00	0.0000e+00
4.6340e+03	1.8207e+00	1.1998e+00	0.0000e+00	0.0000e+00
4.6341e+03	1.8204e+00	1.2009e+00	0.0000e+00	0.0000e+00
4.6342e+03	1.8202e+00	1.2018e+00	0.0000e+00	0.0000e+00
4.6343e+03	1.8199e+00	1.2027e+00	0.0000e+00	0.0000e+00
4.6344e+03	1.8197e+00	1.2037e+00	0.0000e+00	0.0000e+00
4.6345e+03	1.8197e+00	1.2047e+00	0.0000e+00	0.0000e+00
4.6346e+03	1.8195e+00	1.2058e+00	0.0000e+00	0.0000e+00
4.6347e+03	1.8184e+00	1.2062e+00	0.0000e+00	0.0000e+00
4.6348e+03	1.8185e+00	1.2073e+00	0.0000e+00	0.0000e+00
4.6349e+03	1.8189e+00	1.2084e+00	0.0000e+00	0.0000e+00
4.6350e+03	1.8197e+00	1.2092e+00	0.0000e+00	0.0000e+00
4.6351e+03	1.8190e+00	1.2094e+00	0.0000e+00	0.0000e+00
4.6352e+03	1.8185e+00	1.2096e+00	0.0000e+00	0.0000e+00
4.6353e+03	1.8191e+00	1.2100e+00	0.0000e+00	0.0000e+00
4.6354e+03	1.8193e+00	1.2105e+00	0.0000e+00	0.0000e+00
4.6355e+03	1.8194e+00	1.2109e+00	0.0000e+00	0.0000e+00
4.6356e+03	1.8192e+00	1.2113e+00	0.0000e+00	0.0000e+00
4.6357e+03	1.8197e+00	1.2117e+00	0.0000e+00	0.0000e+00
4.6358e+03	1.8199e+00	1.2122e+00	0.0000e+00	0.0000e+00
4.6359e+03	1.8202e+00	1.2127e+00	0.0000e+00	0.0000e+00
4.6360e+03	1.8207e+00	1.2131e+00	0.0000e+00	0.0000e+00
4.6361e+03	1.8213e+00	1.2136e+00	0.0000e+00	0.0000e+00
4.6362e+03	1.8222e+00	1.2139e+00	0.0000e+00	0.0000e+00
4.6363e+03	1.8230e+00	1.2144e+00	0.0000e+00	0.0000e+00
4.6364e+03	1.8241e+00	1.2148e+00	0.0000e+00	0.0000e+00
4.6365e+03	1.8256e+00	1.2151e+00	0.0000e+00	0.0000e+00
4.6366e+03	1.8276e+00	1.2152e+00	0.0000e+00	0.0000e+00
4.6367e+03	1.8298e+00	1.2153e+00	0.0000e+00	0.0000e+00
4.6368e+03	1.8323e+00	1.2154e+00	0.0000e+00	0.0000e+00
4.6369e+03	1.8355e+00	1.2154e+00	0.0000e+00	0.0000e+00
4.6370e+03	1.8386e+00	1.2155e+00	0.0000e+00	0.0000e+00
4.6371e+03	1.8383e+00	1.2156e+00	0.0000e+00	0.0000e+00
4.6372e+03	1.8423e+00	1.2162e+00	0.0000e+00	0.0000e+00
4.6373e+03	1.8463e+00	1.2169e+00	0.0000e+00	0.0000e+00
4.6374e+03	1.8510e+00	1.2177e+00	0.0000e+00	0.0000e+00
4.6375e+03	1.8559e+00	1.2185e+00	0.0000e+00	0.0000e+00
4.6376e+03	1.8603e+00	1.2194e+00	0.0000e+00	0.0000e+00
4.6377e+03	1.8651e+00	1.2203e+00	0.0000e+00	0.0000e+00
4.6378e+03	1.8698e+00	1.2210e+00	0.0000e+00	0.0000e+00
4.6379e+03	1.8745e+00	1.2216e+00	0.0000e+00	0.0000e+00
4.6380e+03	1.8794e+00	1.2222e+00	0.0000e+00	0.0000e+00
4.6381e+03	1.8838e+00	1.2228e+00	0.0000e+00	0.0000e+00
4.6382e+03	1.8883e+00	1.2234e+00	0.0000e+00	0.0000e+00
4.6383e+03	1.8925e+00	1.2242e+00	0.0000e+00	0.0000e+00
4.6384e+03	1.8968e+00	1.2251e+00	0.0000e+00	0.0000e+00
4.6385e+03	1.9011e+00	1.2259e+00	0.0000e+00	0.0000e+00
4.6386e+03	1.9044e+00	1.2269e+00	0.0000e+00	0.0000e+00
4.6387e+03	1.9075e+00	1.2279e+00	0.0000e+00	0.0000e+00
4.6388e+03	1.9106e+00	1.2290e+00	0.0000e+00	0.0000e+00
4.6389e+03	1.9132e+00	1.2300e+00	0.0000e+00	0.0000e+00
4.6390e+03	1.9156e+00	1.2310e+00	0.0000e+00	0.0000e+00
4.6391e+03	1.9175e+00	1.2319e+00	0.0000e+00	0.0000e+00
4.6392e+03	1.9189e+00	1.2328e+00	0.0000e+00	0.0000e+00
4.6393e+03	1.9203e+00	1.2335e+00	0.0000e+00	0.0000e+00
4.6394e+03	1.9222e+00	1.2342e+00	0.0000e+00	0.0000e+00
4.6395e+03	1.9245e+00	1.2348e+00	0.0000e+00	0.0000e+00
4.6396e+03	1.9263e+00	1.2353e+00	0.0000e+00	0.0000e+00
4.6397e+03	1.9282e+00	1.2358e+00	0.0000e+00	0.0000e+00
4.6398e+03	1.9294e+00	1.2364e+00	0.0000e+00	0.0000e+00
4.6399e+03	1.9307e+00	1.2368e+00	0.0000e+00	0.0000e+00
4.6400e+03	1.9316e+00	1.2373e+00	0.0000e+00	0.0000e+00
4.6401e+03	1.9327e+00	1.2379e+00	0.0000e+00	0.0000e+00
4.6402e+03	1.9343e+00	1.2383e+00	0.0000e+00	0.0000e+00
4.6403e+03	1.9353e+00	1.2387e+00	0.0000e+00	0.0000e+00
4.6404e+03	1.9364e+00	1.2390e+00	0.0000e+00	0.0000e+00
4.6405e+03	1.9375e+00	1.2392e+00	0.0000e+00	0.0000e+00
4.6406e+03	1.9386e+00	1.2395e+00	0.0000e+00	0.0000e+00
4.6407e+03	1.9397e+00	1.2396e+00	0.0000e+00	0.0000e+00
4.6408e+03	1.9409e+00	1.2398e+00	0.0000e+00	0.0000e+00
4.6409e+03	1.9415e+00	1.2399e+00	0.0000e+00	0.0000e+00
4.6410e+03	1.9422e+00	1.2397e+00	0.0000e+00	0.0000e+00
4.6411e+03	1.9429e+00	1.2394e+00	0.0000e+00	0.0000e+00
4.6412e+03	1.9432e+00	1.2394e+00	0.0000e+00	0.0000e+00
4.6413e+03	1.9441e+00	1.2395e+00	0.0000e+00	0.0000e+00
4.6414e+03	1.9444e+00	1.2396e+00	0.0000e+00	0.0000e+00
4.6415e+03	1.9444e+00	1.2398e+00	0.0000e+00	0.0000e+00
4.6416e+03	1.9445e+00	1.2399e+00	0.0000e+00	0.0000e+00
4.6417e+03	1.9444e+00	1.2399e+00	0.0000e+00	0.0000e+00
4.6418e+03	1.9444e+00	1.2400e+00	0.0000e+00	0.0000e+00
4.6419e+03	1.9440e+00	1.2397e+00	0.0000e+00	0.0000e+00
4.6420e+03	1.9445e+00	1.2397e+00	0.0000e+00	0.0000e+00
4.6421e+03	1.9448e+00	1.2398e+00	0.0000e+00	0.0000e+00
4.6422e+03	1.9449e+00	1.2399e+00	0.0000e+00	0.0000e+00
4.6423e+03	1.9449e+00	1.2402e+00	0.0000e+00	0.0000e+00
4.6424e+03	1.9450e+00	1.2404e+00	0.0000e+00	0.0000e+00
4.6425e+03	1.9450e+00	1.2407e+00	0.0000e+00	0.0000e+00
4.6426e+03	1.9452e+00	1.2408e+00	0.0000e+00	0.0000e+00
4.6427e+03	1.9457e+00	1.2408e+00	0.0000e+00	0.0000e+00
4.6428e+03	1.9460e+00	1.2411e+00	0.0000e+00	0.0000e+00
4.6429e+03	1.9465e+00	1.2415e+00	0.0000e+00	0.0000e+00
4.6430e+03	1.9470e+00	1.2419e+00	0.0000e+00	0.0000e+00
4.6431e+03	1.9475e+00	1.2424e+00	0.0000e+00	0.0000e+00
4.6432e+03	1.9480e+00	1.2426e+00	0.0000e+00	0.0000e+00
4.6433e+03	1.9486e+00	1.2429e+00	0.0000e+00	0.0000e+00
4.6434e+03	1.9495e+00	1.2432e+00	0.0000e+00	0.0000e+00
4.6435e+03	1.9500e+00	1.2436e+00	0.0000e+00	0.0000e+00
4.6436e+03	1.9506e+00	1.2441e+00	0.0000e+00	0.0000e+00
4.6437e+03	1.9513e+00	1.2444e+00	0.0000e+00	0.0000e+00
4.6438e+03	1.9519e+00	1.2446e+00	0.0000e+00	0.0000e+00
4.6439e+03	1.9527e+00	1.2449e+00	0.0000e+00	0.0000e+00
4.6440e+03	1.9535e+00	1.2453e+00	0.0000e+00	0.0000e+00
4.6441e+03	1.9536e+00	1.2456e+00	0.0000e+00	0.0000e+00
4.6442e+03	1.9536e+00	1.2457e+00	0.0000e+00	0.0000e+00
4.6443e+03	1.9537e+00	1.2460e+00	0.0000e+00	0.0000e+00
4.6444e+03	1.9537e+00	1.2465e+00	0.0000e+00	0.0000e+00
4.6445e+03	1.9534e+00	1.2469e+00	0.0000e+00	0.0000e+00
4.6446e+03	1.9531e+00	1.2474e+00	0.0000e+00	0.0000e+00
4.6447e+03	1.9529e+00	1.2479e+00	0.0000e+00	0.0000e+00
4.6448e+03	1.9531e+00	1.2483e+00	0.0000e+00	0.0000e+00
4.6449e+03	1.9531e+00	1.2486e+00	0.0000e+00	0.0000e+00
4.6450e+03	1.9530e+00	1.2489e+00	0.0000e+00	0.0000e+00
4.6451e+03	1.9531e+00	1.2494e+00	0.0000e+00	0.0000e+00
4.6452e+03	1.9526e+00	1.2498e+00	0.0000e+00	0.0000e+00
4.6453e+03	1.9519e+00	1.2500e+00	0.0000e+00	0.0000e+00
4.6454e+03	1.9511e+00	1.2503e+00	0.0000e+00	0.0000e+00
4.6455e+03	1.9499e+00	1.2504e+00	0.0000e+00	0.0000e+00
4.6456e+03	1.9490e+00	1.2506e+00	0.0000e+00	0.0000e+00
4.6457e+03	1.9481e+00	1.2510e+00	0.0000e+00	0.0000e+00
4.6458e+03	1.9473e+00	1.2513e+00	0.0000e+00	0.0000e+00
4.6459e+03	1.9464e+00	1.2514e+00	0.0000e+00	0.0000e+00
4.6460e+03	1.9458e+00	1.2516e+00	0.0000e+00	0.0000e+00
4.6461e+03	1.9450e+00	1.2517e+00	0.0000e+00	0.0000e+00
4.6462e+03	1.9440e+00	1.2516e+00	0.0000e+00	0.0000e+00
4.6463e+03	1.9432e+00	1.2513e+00	0.0000e+00	0.0000e+00
4.6464e+03	1.9421e+00	1.2508e+00	0.0000e+00	0.0000e+00
4.6465e+03	1.9414e+00	1.2503e+00	0.0000e+00	0.0000e+00
4.6466e+03	1.9402e+00	1.2497e+00	0.0000e+00	0.0000e+00
4.6467e+03	1.9391e+00	1.2492e+00	0.0000e+00	0.0000e+00
4.6468e+03	1.9384e+00	1.2485e+00	0.0000e+00	0.0000e+00
